6801.filming_locations,"Baton Rouge Louisiana, USA","Baton Rouge, Louisiana, USA"
3882.language,Engilsh,English
2068.duration,11 min,121 min
4703.release_date,92 July 1959 (USA),29 July 1959 (USA)
2842.director,Carl Reienr,Carl Reiner
6490.id,tt0757566,tt0775566
1200.duration,130 miin,130 min
433.country,USdA,USA
7388.actors,"Andrew Garfield,Michael Shannon,Lagura Dern","Andrew Garfield,Michael Shannon,Laura Dern"
4541.language,Englihs,English
6905.review_count,"23 user,11 crtic","23 user,11 critic"
4881.name,uarding Tess,Guarding Tess
3398.description,A rama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.
3996.description,"After the unexpected death of his survivalist father, an eleven-year-old boqy raised in the Alabama wilderness must learn how to make a home in the modern world.","After the unexpected death of his survivalist father, an eleven-year-old boy raised in the Alabama wilderness must learn how to make a home in the modern world."
893.duration,83 in,83 min
1282.release_date,1 March 1991 USA),1 March 1991 (USA)
5235.id,t0017350,tt0017350
645.duration,86 in,86 min
1199.filming_locations,"New York City, ew York, USA","New York City, New York, USA"
2654.director,Plhil Traill,Phil Traill
1821.casting,"Jennifer Lopez,Jane Fonda,Michael Vartan,Wanda Sykes,Adam Scott,Monet Mazur,Anie Parisse,Will Arnett,Elaine Stritch,Stephen Dunham,Randee Heller,Mark Moses,Tomiko Fraser,Rochelle Flexer,Wayne Nickel","Jennifer Lopez,Jane Fonda,Michael Vartan,Wanda Sykes,Adam Scott,Monet Mazur,Annie Parisse,Will Arnett,Elaine Stritch,Stephen Dunham,Randee Heller,Mark Moses,Tomiko Fraser,Rochelle Flexer,Wayne Nickel"
70.id,tt0054215,tt0026261
2920.release_date,10 April l1998 (USA),10 April 1998 (USA)
6385.actors,"Megan Lee Ethrideg,Griff Furst,Marissa Morse","Megan Lee Ethridge,Griff Furst,Marissa Morse"
1110.description,A former neo-nazi skinhead tries to prevent his younger brotehr from going down the same wrong path that he did.,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.
969.country,UKUSA,"UK,USA"
243.description,A newly wed man who believes he's just gotten hitched to the perfect woman encounters aniother lady on his honeymoon.,A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.
6672.language,Egnlish,English
1510.country,"Australa,USA","Australia,USA"
3336.language,fEnglish,English
6815.genre,"Horro,rMystery,Thriller","Horror,Mystery,Thriller"
5172.language,Enlish,English
2037.release_date,x1 December 1942 (Sweden),1 December 1942 (Sweden)
6159.release_date,19 September 2003 (USA)***,19 September 2003 (USA)
7055.creator,"Ray Bradbury,Thomas Dan Donnelly","Ray Bradbury,Thomas Dean Donnelly"
4109.casting,"River Phoenix,Jonathan Pryce,Judy Davis,T. Dan Hopkins,Karen Black,John Trudell,Julius Drum,Rodney A. Grant,Georgde Aguilar,Lorne Miller","River Phoenix,Jonathan Pryce,Judy Davis,T. Dan Hopkins,Karen Black,John Trudell,Julius Drum,Rodney A. Grant,George Aguilar,Lorne Miller"
3327.name,The Losat Princess,The Lost Princess
4643.filming_locations,"0100 Bush St. San Francisco, California, USA","1000 Bush St. San Francisco, California, USA"
2473.filming_locations,"Pelham Parkway, Bronex, New York City, New York, USA","Pelham Parkway, Bronx, New York City, New York, USA"
2484.language,Englishh,English
4664.country,SUA,USA
7109.casting,"Bra dDourif,Jennifer Tilly,Billy Boyd,Redman,Hannah Spearritt,John Waters,Keith-Lee Castle,Steve West,Tony Gardner,Jason Flemyng,Nicholas Rowe,Stephanie Chambers,Simon James Morgan,Bethany Simons-Danville,Rebecca Santos","Brad Dourif,Jennifer Tilly,Billy Boyd,Redman,Hannah Spearritt,John Waters,Keith-Lee Castle,Steve West,Tony Gardner,Jason Flemyng,Nicholas Rowe,Stephanie Chambers,Simon James Morgan,Bethany Simons-Danville,Rebecca Santos"
2666.language,Englisqh,English
6474.description,"In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten lose and begins feeding on the dwindling scientifi cgroup.","In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten lose and begins feeding on the dwindling scientific group."
6658.creator,Quentin Dupiux,Quentin Dupieux
6672.release_date,27 February 2014 (UA),27 February 2014 (USA)
4885.duration,102 mitn,102 min
2799.language,Englih,English
4253.review_count,"7a1 user,73 critic","71 user,73 critic"
4302.creator,"Melissa Rosenberhg,Stephenie Meyer","Melissa Rosenberg,Stephenie Meyer"
3305.language,Engglish,English
2720.genre,"Adventure,Comedy,Fasmily","Adventure,Comedy,Family"
2905.creator,"Scott Alexander,Larry Karaszewski***","Scott Alexander,Larry Karaszewski"
2281.creator,"Andrew James,Joshu aLigairi","Andrew James,Joshua Ligairi"
6809.name,My Boss's iDaughter,My Boss's Daughter
84.id,tt0074512,tt0083113
1744.creator,"Tm McCarthy,Josh Singer","Tom McCarthy,Josh Singer"
2065.filming_locations,"Los Angeles, Californa, USA","Los Angeles, California, USA"
3916.genre,"oCmedy,Drama,Romance","Comedy,Drama,Romance"
3666.filming_locations,NLL,NULL
1721.description,"A lawyer decides that she's used oto much like a nanny by her boss, so she walks out on him.","A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him."
7310.review_count,"147 user,99 cirtic","147 user,99 critic"
7010.language,nglish,English
1812.genre,"Comedy,Dragma","Comedy,Drama"
4974.duration,118 hmin,118 min
65.name,Caqtwoman,Catwoman
5535.release_date,4 mOctober 2014 (USA),4 October 2014 (USA)
2716.id,tht0063829,tt0063829
338.actors,"Paul Giamatti,George Cloney,Philip Seymour Hoffman","Paul Giamatti,George Clooney,Philip Seymour Hoffman"
361.director,Jaume ColletS-erra,Jaume Collet-Serra
4266.language,"English,Swhili","English,Swahili"
3902.release_date,17 April 200d9 (USA),17 April 2009 (USA)
686.creator,"Halsted Welles,Elmor eLeonard","Halsted Welles,Elmore Leonard"
5294.id,tt149360,tt2149360
2869.casting,"Steve Martin,Chevy Chase,Martin Short,Alfonso Arau,ony Plana,Patrice Martinez,Jorge Cervera Jr.,Kai Wulff,Abel Franco,Fred Asparagus,Jon Lovitz,Joe Mantegna,Philip Gordon,Michael Wren,Gene Hartline","Steve Martin,Chevy Chase,Martin Short,Alfonso Arau,Tony Plana,Patrice Martinez,Jorge Cervera Jr.,Kai Wulff,Abel Franco,Fred Asparagus,Jon Lovitz,Joe Mantegna,Philip Gordon,Michael Wren,Gene Hartline"
1550.country,USzA,USA
1710.description,"'Henry Joseph Church' tells the story of a unique friendship that develops when a little girl and her deying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.","'Henry Joseph Church' tells the story of a unique friendship that develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years."
5756.release_date,19 Augusft 2011 (USA),19 August 2011 (USA)
171.actors,"sClaire Trevor,John Wayne,George Sanders","Claire Trevor,John Wayne,George Sanders"
2974.description,"A look at courae and friendship, set in the world of passionate young adults.","A look at courage and friendship, set in the world of passionate young adults."
2103.description,A poor and passionate young man falls in love with a rich young woman and gives her a esnse of freedom. They soon are separated by their social differences.,A poor and passionate young man falls in love with a rich young woman and gives her a sense of freedom. They soon are separated by their social differences.
1685.release_date,18 November 2012 (SA),18 November 2012 (USA)
4620.release_date,10 July 1991 (USAd),10 July 1991 (USA)
4347.id,tt0404121,tt0044121
5513.filming_locations,"Everett Theatre - 47 West Main Street, Middltown, Delaware, USA","Everett Theatre - 47 West Main Street, Middletown, Delaware, USA"
5048.director,Daid Koepp,David Koepp
832.country,UAS,USA
6731.id,t1023481,tt1023481
443.filming_locations,"Hal Roach Studios - 8822 Wakshington Blvd., Culver City, California, USA","Hal Roach Studios - 8822 Washington Blvd., Culver City, California, USA"
1922.language,Engish,English
939.duration,111 min***,111 min
2553.duration,101 in,101 min
5590.creator,"David Hayter,Ale xTse","David Hayter,Alex Tse"
5857.creator,ynn Shelton,Lynn Shelton
4920.casting,"M.C. Gainey,Paul Soter,Erik Stolhanske,Cloris Leachman,Jürgen Prochnow,Cameron Scher,Owain Yeoman,Tom Tate,Allan Graf,hris Moss,Bjorn Johnson,Kevin Heffernan,Jay Chandrasekhar,Steve Lemme,Collin Thornton","M.C. Gainey,Paul Soter,Erik Stolhanske,Cloris Leachman,Jürgen Prochnow,Cameron Scher,Owain Yeoman,Tom Tate,Allan Graf,Chris Moss,Bjorn Johnson,Kevin Heffernan,Jay Chandrasekhar,Steve Lemme,Collin Thornton"
201.director,Michel Chapman,Michael Chapman
2438.description,"An undercover cop, disimllusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself.","An undercover cop, disillusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself."
2113.release_date,11 June 1969 (UA),11 June 1969 (USA)
5130.genre,"Comedy,Drama,Roance","Comedy,Drama,Romance"
7144.release_date,9 February 1933 l(USA),9 February 1933 (USA)
3395.genre,"Adventure,aFmily","Adventure,Family"
6822.release_date,7 Auguset 2015 (Germany),7 August 2015 (Germany)
2003.description,"A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist. hortly after the plan takes place, events take a crazy turn","A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist. Shortly after the plan takes place, events take a crazy turn"
6671.release_date,23 August2 002 (USA),23 August 2002 (USA)
6526.casting,"Matt Dmaon,Alicia Vikander,Julia Stiles,Vincent Cassel,Tommy Lee Jones,Ato Essandoh","Matt Damon,Alicia Vikander,Julia Stiles,Vincent Cassel,Tommy Lee Jones,Ato Essandoh"
3794.language,nglish,English
52.id,tt0889671,tt2403021
4402.casting,"Clint Eastwood,Sondra Locke,Pat Hingle,William Prince,Bill McKinney,Michael Cavanaugh,Carole Cook,Mara Corday,Doug McGrath,Jeflf Morris,Samantha Doane,Roy Jenson,Dan Vadis,Carver Barnes,Robert Barrett","Clint Eastwood,Sondra Locke,Pat Hingle,William Prince,Bill McKinney,Michael Cavanaugh,Carole Cook,Mara Corday,Doug McGrath,Jeff Morris,Samantha Doane,Roy Jenson,Dan Vadis,Carver Barnes,Robert Barrett"
3454.director,yDanny Perez,Danny Perez
1922.description,A semi-paralyzed radio reporter is sent out to investigate a story that leads him into an odd subculture and on a joudrney of disturbing self-realization.,A semi-paralyzed radio reporter is sent out to investigate a story that leads him into an odd subculture and on a journey of disturbing self-realization.
4551.creator,"W.R. Brnett,Robert N. Lee","W.R. Burnett,Robert N. Lee"
4087.creator,"Marc Bach,Brett Haley","Marc Basch,Brett Haley"
4964.genre,"Action,Criem,Thriller","Action,Crime,Thriller"
5983.release_date,Februaryq 1936 (USA),February 1936 (USA)
5206.release_date,ULL,NULL
4501.name,Strang eCargo,Strange Cargo
95.description,"After Florence Fallo's father dies unappreciated in the church where he preached for many years, she becomes embittered and loses faith. She teams up with Horsby, a con man, and performs ...","After Florence Fallon's father dies unappreciated in the church where he preached for many years, she becomes embittered and loses faith. She teams up with Horsby, a con man, and performs ..."
6392.review_count,"4 user,3 croitic","4 user,3 critic"
1608.review_count,"419 user,287 citic","419 user,287 critic"
1489.filming_locations,"Main Post Office - 2000 Allston Way, Berkeley, California, UAS","Main Post Office - 2000 Allston Way, Berkeley, California, USA"
1778.id,tt0057102,tt0057012
3818.creator,"Alan Trustman,Hrary Kleiner","Alan Trustman,Harry Kleiner"
2104.genre,"Comedy,Music,Romahnce","Comedy,Music,Romance"
1502.genre,"Aniamtion,Adventure,Family","Animation,Adventure,Family"
2061.filming_locations,"Ardmre Studios, Herbert Road, Bray, County Wicklow, Ireland","Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland"
5417.filming_locations,NeULL,NULL
2361.review_count,"280 user,66 critiic","280 user,66 critic"
2079.filming_locations,"Bensonhurst, Brooklyn, New Yozrk City, New York, USA","Bensonhurst, Brooklyn, New York City, New York, USA"
1659.review_count,"2 user,10 criic","2 user,10 critic"
2373.director,Anne Fltecher,Anne Fletcher
3301.id,tt1183912,tt1183921
1.genre,"Horror,Mystery,Thirller","Horror,Mystery,Thriller"
5009.filming_locations,"La Boca Restaurant -5 368 Wilshire, Los Angeles, California, USA","La Boca Restaurant - 5368 Wilshire, Los Angeles, California, USA"
7314.actors,"sabelle Huppert,Martin Donovan,Elina Löwensohn","Isabelle Huppert,Martin Donovan,Elina Löwensohn"
593.language,Egnlish,English
558.review_count,"143 user,71 crzitic","143 user,71 critic"
4248.id,tt00659t88,tt0065988
3058.creator,"Bradley Day,gClayton Miller","Bradley Day,Clayton Miller"
533.genre,"orror,Mystery","Horror,Mystery"
4436.release_date,2 5November 1932 (USA),25 November 1932 (USA)
2618.country,USmA,USA
1100.actors,"George Clooney,Julia Robert,Giancarlo Esposito","George Clooney,Julia Roberts,Giancarlo Esposito"
6629.duration,9 8min,98 min
5037.release_date,3 July 2004 (USA),23 July 2004 (USA)
6186.country,UA,USA
2153.duration,181 min,118 min
6715.description,A film about the greatest pre-Woodstock rock muwsic festival.,A film about the greatest pre-Woodstock rock music festival.
6418.language,Eglish,English
174.actors,"Robert Montgomery,John Wayne,Donna Reed***","Robert Montgomery,John Wayne,Donna Reed"
1727.review_count,"254 user,102 critci","254 user,102 critic"
73.id,tt0088993,tt0058745
6895.genre,fComedy,Comedy
6890.actors,"Kevin James,Keir ODonnell,Jayma Mays","Kevin James,Keir O'Donnell,Jayma Mays"
590.release_date,15 February1 974 (USA),15 February 1974 (USA)
562.duration,103 mivn,103 min
2970.filming_locations,"Charlostte, North Carolina, USA","Charlotte, North Carolina, USA"
2100.description,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consquences.","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences."
449.id,tt0027668,tt0027686
659.name,The Little Mermahid,The Little Mermaid
4177.duration,410 min,140 min
6491.id,t1t748043,tt1748043
1482.language,Englrish,English
5158.duration,98f min,98 min
5491.actors,"Sal Mineo,Philip Carey,Jerome vCourtland","Sal Mineo,Philip Carey,Jerome Courtland"
6472.country,UAS,USA
2539.language,Enlgish,English
6375.name,Broken ity,Broken City
3010.description,"How Frans Afman, a banker from the Netherlands, developed a new system for film financing, revolutionized independent filmmaking in Hollywood, but could not prevent it ll from crashing down, when ambition of others turned into greed.","How Frans Afman, a banker from the Netherlands, developed a new system for film financing, revolutionized independent filmmaking in Hollywood, but could not prevent it all from crashing down, when ambition of others turned into greed."
7376.actors,"Laurence Fishbrne,Kenneth Branagh,Irène Jacob","Laurence Fishburne,Kenneth Branagh,Irène Jacob"
6588.release_date,28March 2008 (USA),28 March 2008 (USA)
3407.id,tt0045q586,tt0045586
3703.name,Smasehd,Smashed
6819.release_date,7 April2006 (USA),7 April 2006 (USA)
6878.genre,Trhiller,Thriller
5180.creator,Jrohn Hughes,John Hughes
512.id,tt008510,tt0086510
24.casting,"Michael Shannon,illem Dafoe,Chloë Sevigny,Udo Kier,Michael Peña,Grace Zabriskie,Brad Dourif,Irma P. Hall,Loretta Devine,Candice Coke,Gabriel Pimentel,Braden Lynch,James C. Burns,Noel Arthur,Julius Morck","Michael Shannon,Willem Dafoe,Chloë Sevigny,Udo Kier,Michael Peña,Grace Zabriskie,Brad Dourif,Irma P. Hall,Loretta Devine,Candice Coke,Gabriel Pimentel,Braden Lynch,James C. Burns,Noel Arthur,Julius Morck"
1279.director,James Wevstby,James Westby
2151.director,Tim Brton,Tim Burton
197.review_count,"1 user,5 rcitic","1 user,5 critic"
1512.genre,"Animation,Family,Fanwtasy","Animation,Family,Fantasy"
4701.director,Michael Patki,Michael Pataki
5335.id,t2120120,tt2120120
2561.actors,"Werner Herzog,Jean Clottes,Julie nMonney","Werner Herzog,Jean Clottes,Julien Monney"
2562.actors,"Arnold Friedman,vJesse Friedman,David Friedman","Arnold Friedman,Jesse Friedman,David Friedman"
6338.name,You'r Next,You're Next
3832.genre,"amily,Comedy,Fantasy","Family,Comedy,Fantasy"
2085.director,"Ryan Page,Christopher oPmerenke","Ryan Page,Christopher Pomerenke"
5457.filming_locations,NyULL,NULL
6392.id,tt0g099059,tt0099059
4421.description,"An intelligent, articulatescholar, Harrison MacWhite, survives a hostile Senate confirmation hearing at the hands of conservatives to become ambassador to Sarkan, a southeast Asian country...","An intelligent, articulate scholar, Harrison MacWhite, survives a hostile Senate confirmation hearing at the hands of conservatives to become ambassador to Sarkan, a southeast Asian country..."
6641.country,UA,USA
579.filming_locations,"13705 Ventura Blvd., Sherman Oaks, Los Angeles, Califsornia, USA","13705 Ventura Blvd., Sherman Oaks, Los Angeles, California, USA"
3553.review_count,"29 user,28 crtiic","29 user,28 critic"
6611.actors,"James Oliveur,Jonathan Mangum,Alison Raimondi","James Oliver,Jonathan Mangum,Alison Raimondi"
5598.actors,"Shawrlto Copley,Dev Patel,Hugh Jackman","Sharlto Copley,Dev Patel,Hugh Jackman"
4784.language,Eglish,English
4330.actors,"Joe Cross,Bjarke deK oning,Phil Staples","Joe Cross,Bjarke de Koning,Phil Staples"
